"website","hotelStars","city","state","postalCode","description","location/lat","location/lng","categoryName","title","address","hotelDescription","phone","imageUrl","url","imagesCount"
,,"Ujjain, Daudkhedi","Madhya Pradesh","456006",,"23.1523358","75.7683382","Hindu temple","Shri Chandramouleshwar Mahadev Mandir","Tirupati Platinum, Ujjain, Daudkhedi, Madhya Pradesh 456006, India",,,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KXQ187RCbOiC5JvxLDOyFg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=150.24602&pitch=0&thumbfov=100","https://www.google.com/maps/search/?api=1&query=Shri%20Chandramouleshwar%20Mahadev%20Mandir&query_place_id=ChIJSa1fNwB1YzkRYtAjMDcYLus","1"
,,"Ujjain","Madhya Pradesh","456010",,"23.181366","75.781825","Hindu temple","Maa Annapurna Bijasan Mata Mandir","5QJJ+GPW, Dewas Gate, Ujjain, Madhya Pradesh 456010, India",,,"https://lh3.googleusercontent.com/gps-proxy/ALd4DhF5JQZ6ZRO7Pi0kO1cfGxb3s2UqTV9Fz6AaoiyStqGv6_L6OkVYIOD0rnJaDIPR4HwFNBWk9tBwt1TCUgA5KbEeXbMKTVwdXJ2vApENdIhjUu-TbYluCF55mqV1MXS3p1iQQtrTqoLLTRYwQc-m6SMqJ70hbiS_x3C44oeI2rfgT9J5Pg4KN54ZQY5M0FGDCz51O-g=w408-h306-k-no","https://www.google.com/maps/search/?api=1&query=Maa%20Annapurna%20Bijasan%20Mata%20Mandir&query_place_id=ChIJFywdakB0YzkR0voCx7oCH7k","25"
,,"Ujjain","Madhya Pradesh",,,"23.1791525","75.7901628","Hindu temple","Siyaram Hanuman Mandir","86, Goyal Chamber, Tower Chowk, near Mama Pan, Freeganj, Ujjain, Madhya Pradesh, India",,,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=deErRe3Ho8WK84fcV55Gtw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=19.867878&pitch=0&thumbfov=100","https://www.google.com/maps/search/?api=1&query=Siyaram%20Hanuman%20Mandir&query_place_id=ChIJ0zOAhJd1YzkRuQ4D5h84qYY","1"
,,"Ujjain","Madhya Pradesh","456006",,"23.1740966","75.7808434","Hindu temple","Bhagwan Bhairav Mandir","5QFJ+J8P, Sindhi Colony, Ujjain, Madhya Pradesh 456006, India",,,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hmT-1BmvHo8nJ3JUdUDdRQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=134.9727&pitch=0&thumbfov=100","https://www.google.com/maps/search/?api=1&query=Bhagwan%20Bhairav%20Mandir&query_place_id=ChIJ3aSpcwB1YzkR0MPR7imTtHI","1"
,,"Ujjain","Madhya Pradesh",,,"23.1764665","75.7885163","Hindu temple","Old Swaminarayan Mandir ujjain","5QGQ+HCJ, Sindhi Colony, Ujjain, Madhya Pradesh 456010, India",,,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-fHSj2Ky9HQlDs0PfPVw6Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=153.91968&pitch=0&thumbfov=100","https://www.google.com/maps/search/?api=1&query=Old%20Swaminarayan%20Mandir%20ujjain&query_place_id=ChIJ2ZDCIQB1YzkR5ZEXm9E8AQ4","1"
,,"Ujjain","Madhya Pradesh","456010",,"23.1794632","75.7645898","Hindu temple","shree Mangal hanuman mandir","25,ganesh colony,jaisinghpura,Ujjain,Madhya Pradesh,456010,India 25, Ganesh Colony, Jaisinghpura, Ujjain, Madhya Pradesh 456010, India",,"+91 99778 39322","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JZgcCjv8p9K7QYLejmVR_A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=87.05259&pitch=0&thumbfov=100","https://www.google.com/maps/search/?api=1&query=shree%20Mangal%20hanuman%20mandir&query_place_id=ChIJYeurQUp0YzkRFmyUmS8Va8k","1"
,"1-star hotel","Ujjain","Madhya Pradesh","456001",,"23.181109","75.781508","Hotel","Hotel Shri Radhey","10, Mahakal Marg, Dewas Gate, Malipura, Ujjain, Madhya Pradesh 456001, India",,"+91 98265 14091","https://lh3.googleusercontent.com/gps-proxy/ALd4DhHogZDsH9b2OorjB-PqE17THriVGPx9MSjDE9qBWJPfGdspe-fsEyw4F8cH2o_RQvTq8uFxgc3RR_uhHFzyTzOhUOigyEwlNbfhNoHoiEiIjrziKd-1_GArAROpkQKRftZhTNPPm7lDQZTZcyFcSDGjBUXpM5ZMhTaV0gdnQ5DpEH2N9Bwc46dAtFbOI_VgptSLKg=w408-h543-k-no","https://www.google.com/maps/search/?api=1&query=Hotel%20Shri%20Radhey&query_place_id=ChIJrTQ8QEB0YzkRCo4FhvTSksc","78"
,"3-star hotel","Ujjain","Madhya Pradesh","456006","Unpretentious rooms in a straightforward property featuring flat-screen TVs & table games.","23.1843226","75.7694616","Hotel","Hotel Gujarat Heritage","164/3, Street No 1, Behind Apna Sweets, near Mahakaleshwar Temple, Ujjain, Madhya Pradesh 456006, India","A minute’s walk from Mahakaleshwar Jyotirlinga, a Hindu temple devoted to Shiva, this no-nonsense hotel is 10 minutes on foot from the Shipra River and 2 km from Ujjain Junction railway station.
 The unassuming rooms feature flat-screen TVs and Wi-Fi access. Upgraded rooms add air-conditioning. Family rooms sleep up to 8 people.
 Amenities include table games and parking. There’s also a doctor on call.","+91 99073 00757","https://lh3.googleusercontent.com/p/AF1QipM_4fQ-nfBNEewwAO2GQEiCD9YNYappgHR-GSnY=w533-h240-k-no","https://www.google.com/maps/search/?api=1&query=Hotel%20Gujarat%20Heritage&query_place_id=ChIJ8YaGaGp0YzkR5aw2N_PooO8","375"
,,"Ujjain","Madhya Pradesh","456001",,"23.1811724","75.7766922","Hotel","Hotel Ganesh Palace","Ghee mandi, Daulat Ganj, Suraj Nagar, Ujjain, Madhya Pradesh 456001, India",,,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqcKdiH9QYG0kwl9VX0HzoMvNMg1JRRE_d6R5Vb6yg8pYVPWau7sMSeEIJJyZakS1YKG0NdOwaDLJ1aG0A9BdKlJzNLxScQCnIxTCmuituym-xqjxpSr5f8lWnR3l0v1xx2pqDp=w408-h307-k-no","https://www.google.com/maps/search/?api=1&query=Hotel%20Ganesh%20Palace&query_place_id=ChIJsQRR6kV1YzkRBZ2OWYE4Gt0","24"
,"3-star hotel","Ujjain","Madhya Pradesh","456001",,"23.1831316","75.7703369","Hotel","Hotel Aastha shree","111 Main, Mahakal Marg, Kot Mohalla, Jaisinghpura, Ujjain, Madhya Pradesh 456001, India",,"+91 99079 88825","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrf2BUy5UV6zFyds8bLTNtYiBl2nkL3Eyd2vxCq6-jCN-_yWnaxX9efOsy8cgqRiXyQzR9Y3eefdXiC5IvqFIMnJ735czAGZB-urhwLZKC4spJpBl7jUn4jhtQkzF_sGXyDP29m=w408-h544-k-no","https://www.google.com/maps/search/?api=1&query=Hotel%20Aastha%20shree&query_place_id=ChIJi6duvzd0YzkR9R5-y4HoMok","87"
"https://live.billzify.com/bookbe/SC1SYWdodXZlZXJh/?checkin=2025-07-05&checkout=2025-07-06&noOfGuests=2&noOfRooms=1",,"Ujjain","Madhya Pradesh","456001",,"23.1756929","75.7731543","Hotel","Hotel Raghuveera Palace","Ravishankar Nagar, Suraj Nagar, Ujjain, Madhya Pradesh 456001, India",,"+91 90397 36038","https://lh3.googleusercontent.com/p/AF1QipMNnQ6acgLaJkiKV1VXi1OZEnL7jrfU8Tdwf4Nk=w408-h544-k-no","https://www.google.com/maps/search/?api=1&query=Hotel%20Raghuveera%20Palace&query_place_id=ChIJT92CuQJ1YzkRhkh9t0DQokc","97"
,"2-star hotel","Ujjain","Madhya Pradesh","456001",,"23.1805767","75.7815613","Hotel","Hotel Sree Chirag Palace","5QJJ+6JM, Dewas Gate, opp. Raliway Station, Madhya Pradesh 456001, India",,"+91 734 256 0190","https://lh3.googleusercontent.com/gps-proxy/ALd4DhEfijCmQxp2LkgVVW7wjJYphKqRaXsyvgU8LIsN9NyGCyBxnXKJ5RlhyzeRpG9aUJtjdsFo492e9ielJ3-suhz2zz5es8BoSsZ0MW9KZ1Ia_o8frGcysj_w1yow-ryyRAtk2WOZGg20__btEEG_h-dkp_Pu0tT5yI6BBEFBxoG-RHZgg2ZK15q3oWZEEN4dRKcoVw=w408-h306-k-no","https://www.google.com/maps/search/?api=1&query=Hotel%20Sree%20Chirag%20Palace&query_place_id=ChIJAZRpRUB0YzkR_pIVBC4qHfk","19"
,"1-star hotel","Ujjain","Madhya Pradesh","456010","Down-to-earth rooms in a low-key hotel offering cable TV, minifridges & room service.","23.1825319","75.7700196","Hotel","Hotel Mahakal Palace","1, Gali Number 6, near Mahakal Temple, Kot Mohalla, Jaisinghpura, Ujjain, Madhya Pradesh 456010, India","A 5-minute walk from Rudrasagar Lake, this laid-back hotel is 2 km from Ujjain Junction train station and 7 minutes by foot from the ancient Mahakaleshwar Jyotirlinga temple.
 Simple, unassuming rooms include cable TV and minifridges. Upgraded rooms add air-conditioning. Room service is available. Kids age 4 and under stay at no additional charge.
 There’s a doctor on call.","+91 734 255 1543","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqC93Cm6MzvGCLPlsyTZ1zHcL-p6C5zMzVlGX08gpH-Zor3GN6f6sssSRNChF5xIPxxav5f6cVfaMr6s6yiYYPoZvI3LtJHPTOPvGa5paPyXx8_Bcydji_HzPT5hWvlbFJb6UTd=w408-h306-k-no","https://www.google.com/maps/search/?api=1&query=Hotel%20Mahakal%20Palace&query_place_id=ChIJxRs6ODZ0YzkR5xBQmGyiOTQ","701"
,"2-star hotel","Ujjain","Madhya Pradesh","456001","Simply furnished rooms in a low-key budget hotel offering Wi-Fi & continental breakfast.","23.1836274","75.7698328","Hotel","Hotel Sajan Palace","street 1, opposite mahakaleshwar temple, behind aapang aashram, Jaisinghpura, Ujjain, Madhya Pradesh 456001, India","A 2-minute walk from the ancient Hindu temple, Mahakaleshwar Jyotirlinga, this casual budget hotel is 1 km from Ujjain Junction train station and 2 km from cultural exhibits at Triveni Museum.
 Simply furnished rooms with decorative accent walls feature flat-screen TVs, sitting areas and en suite wet rooms, as well as air conditioning.
 Continental breakfast and Wi-Fi are available. A generator is on-site. Couples must be married to book.","+91 99269 45555","https://lh3.googleusercontent.com/p/AF1QipNRSLkfY6GRufTjv8AOgkCjvg9jtx8DC_zMmYU=w408-h544-k-no","https://www.google.com/maps/search/?api=1&query=Hotel%20Sajan%20Palace&query_place_id=ChIJBVX6ujd0YzkRXdNeICanzbs","204"
,,"Ujjain, Sawara Khedi","Madhya Pradesh","456010",,"23.160448","75.779935","Hotel","Hotel Maharaja","Swastik Nagar, 60-A, opp. C. H. L. Apollo, Nanakheda, Rishi Nagar, Ujjain, Sawara Khedi, Madhya Pradesh 456010, India",,"+91 96914 05644","https://lh3.googleusercontent.com/gps-proxy/ALd4DhHzpuHjvZsNWWXDkb0WHTAJ17olTm08ML0hPUkEOZwxvnTo0V13WaqACj8lEwAJ_rTVDM22B88Oag1ku518c0FcC7PspfSPDmX3sVaEd-PLtzBDVLsKS5t4IDXKhaTOM115k0F-Uo3asu33SPcrV6A-vHMsmm0G7d3uMnl3bKIwYMSlu50hKhBOy4pqHGBovJMogg=w408-h306-k-no","https://www.google.com/maps/search/?api=1&query=Hotel%20Maharaja&query_place_id=ChIJIVa9bV90YzkRfcVAB1B2fdg","18"
,,"Ujjain","Madhya Pradesh","456006",,"23.1842744","75.7693376","Hotel","Hotel Shiv Sagar NX","Mahakal Marg, opposite Maharajbaada, near Mahakal Thana, Jaisinghpura, Ujjain, Madhya Pradesh 456006, India",,"+91 98510 00047","https://lh3.googleusercontent.com/p/AF1QipPTSwxbG6ChkFdJ0xth5qJW3QQNvYBP5aZVbzr9=w427-h240-k-no","https://www.google.com/maps/search/?api=1&query=Hotel%20Shiv%20Sagar%20NX&query_place_id=ChIJ0-etF6l1YzkRndlB9WCRBII","53"
"http://www.shrimmaya.com/","1-star hotel","Ujjain","Madhya Pradesh","456010","Down-to-earth rooms in a laid-back hotel offering a relaxed restaurant & parking.","23.17832","75.7934646","Hotel","Hotel Shrimmaya","62, Kshapnak Marg., FREEGANJ, Madhav Nagar, Ujjain, Madhya Pradesh 456010, India","On a bustling street lined with shops, this laid-back hotel is 3 km from both Ujjain Junction railway station and Mahakaleshwar Jyotirlinga temple, and 6 km from Bhartrihari Caves.
 Down-to-earth rooms provide TVs, Wi-Fi and en suite wet rooms. Upgraded rooms have air conditioning.
 Amenities include a relaxed restaurant, event space and parking. There's a back-up generator.","+91 79998 90676","https://lh3.googleusercontent.com/p/AF1QipMDeBPJVrDKq0DRjZWTNBVkF9OnqpzdO9gP5aOT=w408-h274-k-no","https://www.google.com/maps/search/?api=1&query=Hotel%20Shrimmaya&query_place_id=ChIJBQzJ3W10YzkRgBr1WavpCfU","330"
"https://hotelkshipradham.com/","2-star hotel","Ujjain","Madhya Pradesh","456001",,"23.1801955","75.7719284","Hotel","OYO 9969 Hotel Kshipra Dham","12, Mahakal Marg, Ramghat Marg, near Mahakal Temple, Kaharwadi, Ujjain, Madhya Pradesh 456001, India",,"+91 88787 88288","https://lh3.googleusercontent.com/p/AF1QipP_sSyKzE4ZSI1S5f5ttu6_xbZw8SYEycASMcaA=w408-h306-k-no","https://www.google.com/maps/search/?api=1&query=OYO%209969%20Hotel%20Kshipra%20Dham&query_place_id=ChIJCQCb3TZ0YzkR1fiT6I0Em4g","58"
,,"Ujjain","Madhya Pradesh","456010",,"23.1745329","75.775103","Hotel","Hotel Gurukripa","Hariram chobhey main road, Ambar Colony, Railway Colony, Ujjain, Madhya Pradesh 456010, India",,"+91 92025 88890","https://lh3.googleusercontent.com/p/AF1QipPTp4BSlJNkP-5baC5gec1v3EAOMOR-rYiX0XN4=w408-h544-k-no","https://www.google.com/maps/search/?api=1&query=Hotel%20Gurukripa&query_place_id=ChIJgVmBtlB1YzkRhfJUgx-VlSQ","55"
"http://www.hotelanjaliujjain.in/",,"Ujjain","Madhya Pradesh","456010",,"23.1578689","75.7898388","Hotel","Hotel Anjali","A 5/21 Mahakal Vanijya Kendra, Nanakheda, Ujjain, Madhya Pradesh 456010, India",,"+91 81032 09325","https://lh3.googleusercontent.com/p/AF1QipPrvKLphH38SiQXk6vHDMk98QYNvO_9qOZmVuRv=w408-h544-k-no","https://www.google.com/maps/search/?api=1&query=Hotel%20Anjali&query_place_id=ChIJnT2uWPx1YzkRNl3MXY3cpcg","40"
,,"Ujjain","Madhya Pradesh","456001",,"23.1758548","75.7791656","Hotel","Hotel shivanjali palace","Neelganga chouhara 5, railway station road, Madhav Nagar, Ujjain, Madhya Pradesh 456001, India",,"+91 96854 00500","https://lh3.googleusercontent.com/p/AF1QipPx6LPtINgcFsP5ohnuSuhftpbtiJ9Kzyif5-NX=w408-h310-k-no","https://www.google.com/maps/search/?api=1&query=Hotel%20shivanjali%20palace&query_place_id=ChIJK8B84xF1YzkRYgmR2jTx62k","439"
"https://hotelshivtamujjain.in/",,"Ujjain","Madhya Pradesh","456010",,"23.1576115","75.7898588","Hotel","Hotel Shree Shivtam","A- 5/18 Mahakal Vanijya Kendra, opposite Police Station, Nanakheda, Ujjain, Madhya Pradesh 456010, India",,"+91 78691 80149","https://lh3.googleusercontent.com/p/AF1QipN4G23-zE0_K5BTvgqeHfS_taGqSwVZUZZJ4yQ=w408-h544-k-no","https://www.google.com/maps/search/?api=1&query=Hotel%20Shree%20Shivtam&query_place_id=ChIJQft9aZF1YzkRSRQhiApKhUU","104"
,,"Ujjain","Madhya Pradesh","456006",,"23.1778703","75.7758961","Hotel","Hotel Shree Ujjain","Rang Bawadi, 94, near Indore Road, Suraj Nagar, Ujjain, Madhya Pradesh 456006, India",,"+91 88398 40305","https://lh3.googleusercontent.com/p/AF1QipPlcsEbH7MGh2aOq8aQWoGr4L9kFuL78Vtf2g1L=w408-h544-k-no","https://www.google.com/maps/search/?api=1&query=Hotel%20Shree%20Ujjain&query_place_id=ChIJD4MIINV1YzkRAQavXI28M7s","39"
"https://www.oyorooms.com/9156/","3-star hotel","Ujjain","Madhya Pradesh","456001",,"23.147535","75.788196","Hotel","OYO 5514 Hotel Crystal Inn","Plot No.4, near Lal Gate, Motibagh Colony, Kirti Nagar, Ujjain, Madhya Pradesh 456001, India",,"+91 124 620 1515","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/05/a9/a3/oyo-5514-hotel-crystal.jpg?w=1400&h=1000&s=1","https://www.google.com/maps/search/?api=1&query=OYO%205514%20Hotel%20Crystal%20Inn&query_place_id=ChIJ8_GJEpJ0YzkRUeY8AttZbHw","74"
,,"Ujjain","Madhya Pradesh","456006",,"23.1794232","75.7752357","Hotel","HOTEL SHREE RAM VIJAY","12- Suraj nagar, Rang bawdi, Sakhipura, Ujjain, Madhya Pradesh 456006, India",,,"https://lh3.googleusercontent.com/p/AF1QipMPRNeefMxDaK6-G779t2vrzp0Hlin6j25QMoE=w426-h240-k-no","https://www.google.com/maps/search/?api=1&query=HOTEL%20SHREE%20RAM%20VIJAY&query_place_id=ChIJq3Fddrx1YzkRmY7dr4QxOJw","11"
,,"Ujjain","Madhya Pradesh","456006",,"23.1846984","75.7675482","Restaurant","Shree Harihar restaurant","Bade ganesh ki gali, near Mahakal Marg, Jaisinghpura, Ujjain, Madhya Pradesh 456006, India",,,,"https://www.google.com/maps/search/?api=1&query=Shree%20Harihar%20restaurant&query_place_id=ChIJlaOL2611YzkRzJoL8n-Qpbo",
,,"Ujjain","Madhya Pradesh","456006",,"23.1833297","75.7695482","Restaurant","Shiv kripa restaurant","Kot Mohalla, Jaisinghpura, Ujjain, Madhya Pradesh 456006, India",,"+91 73554 82004","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrITw4vsCBAv1opFGkh46OGhe2gXD4bWEzXN2_ygExfs8Ujfb4cSFBla5iavsN5MP1F1_YWETfOaifEuEdAo1RwT6rOJLgKZ93TJUQWxvCVZYenmFdXe0Bd1NVg0Xlus0Ed2RYW=w408-h306-k-no","https://www.google.com/maps/search/?api=1&query=Shiv%20kripa%20restaurant&query_place_id=ChIJx-nlN1N1YzkRJkPeOpAvujQ","60"
,,"Ujjain","Madhya Pradesh","456010",,"23.1668736","75.7896684","Restaurant","Shri Malwa Restaurant","Muni Nagar, 120-B/4, 1st Floor, Near Dho Talab, Indore Rd, Sindhi Colony, Ujjain, Madhya Pradesh 456010, India",,"+91 70004 40878","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqnmFsRARqO-HEXuWmYvnHHT-1lYrjyh8Qnpg0akY3-qMBYdecu9HMDiLylPYQUTuRQMHws-q-HCRDg1_Qa2YRj80LmLpDpc9tpOcrHO5-iMvLicxrnctjHfgmQWH4Q7HbXbQs=w408-h544-k-no","https://www.google.com/maps/search/?api=1&query=Shri%20Malwa%20Restaurant&query_place_id=ChIJR8m763R1YzkRiy5jesPpjpM","5"
,,"Ujjain","Madhya Pradesh","456001",,"23.1788671","75.7780277","Fast food restaurant","SHRI BALAJI RESTAURENT","MP SH 27, Suraj Nagar, Ujjain, Madhya Pradesh 456001, India",,"+91 96853 42384","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3FwyuzuQR9xccPio1Bmwrw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=307.00864&pitch=0&thumbfov=100","https://www.google.com/maps/search/?api=1&query=SHRI%20BALAJI%20RESTAURENT&query_place_id=ChIJHXM7pVF1YzkR9a8PpUEd_8M","1"
,,"Ujjain","Madhya Pradesh","456010",,"23.1564514","75.7869798","Restaurant","Shere Punjab Restaurant","C21 mall, Nanakheda, Dipti Parisar, Ujjain, Madhya Pradesh 456010, India",,,,"https://www.google.com/maps/search/?api=1&query=Shere%20Punjab%20Restaurant&query_place_id=ChIJDaXmrot0YzkRX0fuSQj-KoY",
,,"Ujjain","Madhya Pradesh","456001",,"23.182202","75.7713009","Fast food restaurant","Guru Kripa Choti Wala Restaurant","15/1, Mahakal Marg, Kot Mohalla, Jaisinghpura, Ujjain, Madhya Pradesh 456001, India",,"+91 97522 22226","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqhEWtMZOfDrIACb7wr9QsV1BCIEUr5IMEq9YLQyYrjbi6jn9jPiPjc2eXmtL86vhIEa1A3QAptFH6f063uHth2Mg-uIdc1phPzy3H0h3SCQq_DTTriJhG4AMVYcwYcd-77S7U6=w426-h240-k-no","https://www.google.com/maps/search/?api=1&query=Guru%20Kripa%20Choti%20Wala%20Restaurant&query_place_id=ChIJE13L5Dd0YzkRfChcAkcxBxc","65"
,,"Ujjain","Madhya Pradesh","456010",,"23.1781758","75.7865486","Restaurant","Jain Shree Restaurant","the city of Ujjain, In the Ujjain, Ujjain, Madhya Pradesh 456010, India",,"+91 87703 29632","https://lh3.googleusercontent.com/p/AF1QipPr94bKazMuI3oWmwahqHFB04F0of4fd4hF9EfO=w426-h240-k-no","https://www.google.com/maps/search/?api=1&query=Jain%20Shree%20Restaurant&query_place_id=ChIJw-DjSBB1YzkRBhtS7IIzTIw","4"
,,"Ujjain","Madhya Pradesh","456006",,"23.1574415","75.7888575","Restaurant","Shree ganesh Restaurent","5Q4Q+XGH, Agar Rd, Nanakheda, Indira Nagar, Ujjain, Madhya Pradesh 456006, India",,,,"https://www.google.com/maps/search/?api=1&query=Shree%20ganesh%20Restaurent&query_place_id=ChIJvVnDLYp0YzkRpVNfPUHqCN8",
,,"Ujjain","Madhya Pradesh","456001",,"23.1784373","75.7843883","Restaurant","Shree Ram cafe and Restaurant","84/A, Vivekanand Colony, Sindhi Colony, Ujjain, Madhya Pradesh 456001, India",,"+91 91791 14450","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqBe9FkFs5loiJjBqKxYSae7lMRMhl4PNG2sUjwpW-GqSQNQsXNh3IJX7K4MTsWpI2DG96ot3whtne-JJQastbZd3Wjy9wAaJrj7sYM8jSqiKnDNzzB1XVDWfgwhxQuADTrHBc=w408-h306-k-no","https://www.google.com/maps/search/?api=1&query=Shree%20Ram%20cafe%20and%20Restaurant&query_place_id=ChIJ5XBKRo51YzkR9x3SVTa280A","3"
"http://www.instagram.com/SaffronAtSolitaire",,"Ujjain","Madhya Pradesh","456001",,"23.172388","75.7624278","Restaurant","Saffron Restaurant & Cafe","Hotel solitaire, Chintaman Rd, Ujjain, Madhya Pradesh 456001, India",,,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqnuU6LFuqgeExgM4QHYy61p1hhOSKqtbxGXUsQDPkZWaiuSEKYpp6T5ip9DHoUL2F5V8CPGRkT7lVYAdZuT0_PvjVAFaXL9nK0zZhz5jpq2DkD71Pm2nqaQaPWTbuBnT2wjqxO=w408-h306-k-no","https://www.google.com/maps/search/?api=1&query=Saffron%20Restaurant%20%26%20Cafe&query_place_id=ChIJs-jOlOZ1YzkRQuIg1k5HU3w","18"
,,"Ujjain","Madhya Pradesh","456006",,"23.1815277","75.7717983","Vegetarian restaurant","Darshan Restaurant","65 Hari Fatak Road, Mahakal Marg, in front of Hotel Sangam, Ujjain, Madhya Pradesh 456006, India",,"+91 88718 15824","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq9O83w1cdOfRft2oSlJEHsJD5VG4jhx_oGdHREq5HcdWNZ5skWqDF1u7-iuanUyBwj6ByxPoIQ63aH-NqgRXZsLQqR1YH471iet-j3fKlDEDbY_mGrxl3BOFrw26MwMTVI3_S0=w408-h306-k-no","https://www.google.com/maps/search/?api=1&query=Darshan%20Restaurant&query_place_id=ChIJ02trK-l1YzkRjhCf8w9d8bk","13"
,,"Ujjain","Madhya Pradesh","456006",,"23.184232","75.7708552","Restaurant","Umanand Restaurant","Chobis Khamba, Bharat Mata Mandir Marg, Jaisinghpura, Ujjain, Madhya Pradesh 456006, India",,"+91 96855 43397","https://lh3.googleusercontent.com/p/AF1QipPjJUsxES1W-hYowsujUYJ7N9CuXFxjsttpjwnF=w408-h306-k-no","https://www.google.com/maps/search/?api=1&query=Umanand%20Restaurant&query_place_id=ChIJlS1_a2F1YzkRR-kuwM0JRJc","13"
"http://www.hathili.com/",,"Ujjain","Madhya Pradesh","456006",,"23.1830941","75.7702299","Restaurant","Hotel Hathili and Restaurant","112, 95, Mahakal Marg, near Mahakal Temple, Ujjain, Madhya Pradesh 456006, India",,"+91 91117 55502","https://lh3.googleusercontent.com/p/AF1QipObdurGwHWO6OqtDXNeEBIFOpZle6EaMBKIsh06=w408-h271-k-no","https://www.google.com/maps/search/?api=1&query=Hotel%20Hathili%20and%20Restaurant&query_place_id=ChIJdZI6vL11YzkR7XnkTiDbIlQ","181"
,,"Ujjain part","Madhya Pradesh","456006",,"23.1808435","75.729413","Dhaba","New Kukki Da Dhaba","5PJH+8QM, Ujjain part, Madhya Pradesh 456006, India",,,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4npapt1SGjlBYYBtAUkO7arTPae_c0voCAUtRQYPaYJMkFDiOdGxOPEJvgD4qPtXTQAYeKZRO8KGDJJfVB1TyIFP90rNqMWBkAYP0dqi2errn6kHCVtSh5OFXzIxHP2Gd1KE7ZZV=w426-h240-k-no","https://www.google.com/maps/search/?api=1&query=New%20Kukki%20Da%20Dhaba&query_place_id=ChIJp-qYWOx1YzkRcIWbV74qhs4","20"
,,"Ujjain","Madhya Pradesh","456006",,"23.1828098","75.7738979","Restaurant","ZAIKA RESTAURANT","5QMF+4HC, Mahakal Marg, Topkhana, Jaisinghpura, Ujjain, Madhya Pradesh 456006, India",,"+91 79873 24905","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xaHksD-YBXVoVmsShH1AyA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=34.52896&pitch=0&thumbfov=100","https://www.google.com/maps/search/?api=1&query=ZAIKA%20RESTAURANT&query_place_id=ChIJ3zgSbjh0YzkR8EuFe6mk_F8","1"
,,"Ujjain","Madhya Pradesh","456010",,"23.1668976","75.7894812","Restaurant","Kalinga Restaurant And Snacks","5Q8Q+QQ5, Subhash Nagar, Ujjain, Madhya Pradesh 456010, India",,"+91 94250 93272","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=j_2pk8osNcWHg74iKsbmSA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=133.7215&pitch=0&thumbfov=100","https://www.google.com/maps/search/?api=1&query=Kalinga%20Restaurant%20And%20Snacks&query_place_id=ChIJxes2pmZ0YzkRAAYT6AJ5KwY","1"
,,"Ujjain","Madhya Pradesh","456001",,"23.1853929","75.767856","Dhaba","Mangalam Bhojnalaya And Restaurant","31/9, Harsiddhi Marg, Harsiddhi Gate, Ujjain, Madhya Pradesh 456001, India",,"+91 99815 45217","https://lh3.googleusercontent.com/gps-cs-s/AC9h4np2Q4NPxByE1x7N_TP-pg7B7bm33urBVmCw_0D9I5RJSk14uAPhlUtRkVwVLTXTUcWKruCXtrFjEIijt5D9sxpzxd8_Z7hwYPgVyw8bhejsmkwmG7D-mKG2uoSlu3Uq7YdpHuc7=w408-h305-k-no","https://www.google.com/maps/search/?api=1&query=Mangalam%20Bhojnalaya%20And%20Restaurant&query_place_id=ChIJswZ-7DZ0YzkR8e47MECD4yg","23"
